dnu,eps,d02,mass
37.182754786015074,0.9154688611461886,4.123659616702997,1.4936
35.87062115428736,0.8552439592479247,4.060806098408178,1.4936
34.54598447858887,0.7966005217489813,4.004579234026812,1.4936
33.39875902452758,0.7625163772329904,3.959315116106854,1.4936
32.337930685283915,0.7891783031325504,3.9054354840176186,1.4936
30.837560462153633,0.9191019405916714,3.8009756067387857,1.4936
29.46399739714015,1.0689344153156781,3.645229734070903,1.4936
28.33637149378812,1.1185085333976978,3.409561559260694,1.4936
27.99973510107194,1.1030827596259791,3.2679713086059627,1.4936
27.93878952860447,1.1001597978268338,3.1908799955073057,1.4936
27.953429253843204,1.103602970638779,3.111017119607343,1.4936
28.033289066352346,1.1125430955036844,3.044291730954517,1.4936
28.160596631866245,1.1246758327580346,2.9868791978998055,1.4936
28.308217337616576,1.138176198819511,2.944135688785046,1.4936
28.451156023218278,1.1525196457560967,2.910827727781237,1.4936
28.564535493248638,1.1667651813114648,2.889085658512968,1.4936
28.61732783531898,1.179577669577968,2.871173058940933,1.4936
28.571025815743656,1.1926143438076156,2.8479788010294156,1.4936
28.331487652392507,1.2058250086312816,2.794519978703468,1.4936
27.91831214168948,1.2173440594747498,2.7274657891398193,1.4936
26.674622637208486,1.228086967127382,2.5903549130409793,1.4936
25.92086623133286,1.2293313064844593,2.5189927808127326,1.4936
25.122606504338872,1.2324017650907346,2.4450392009752737,1.4936
24.320466032643395,1.2358993934447202,2.3767219340461683,1.4936
23.53936330402349,1.2364495532500572,2.3130297779328193,1.4936
22.78529740963719,1.2333900450162583,2.251147557584916,1.4936
22.06663780214249,1.2294187865609447,2.194531533325168,1.4936
21.392632529614858,1.2269481311837196,2.135130165641138,1.4936
,,,1.4936
196.47520795827984,1.4585032437546865,16.470730960945218,0.82211
196.53484867322842,1.4584856203006609,16.44141731252956,0.82211
192.01876202461798,1.4476161757879775,15.842937001047442,0.82211
188.73348492381248,1.4400910451819788,15.00803315684522,0.82211
185.76614708029737,1.4375271918227648,14.187616730506106,0.82211
182.75871450876804,1.4341381969390188,13.377979599172967,0.82211
179.60574853826847,1.430203659973611,12.533074595331179,0.82211
176.60461221962112,1.4261879302825555,11.746244189293288,0.82211
173.42259216754485,1.4217409224734792,10.934557586427797,0.82211
170.42211064667663,1.4174249896241335,10.200456600616747,0.82211
167.23795687996122,1.4128408260733878,9.439310994373432,0.82211
163.85452232048354,1.4081011881818175,8.666907384922201,0.82211
160.70949127460128,1.4039402195349482,7.982458533635683,0.82211
157.37607136717915,1.3999318712583175,7.240059846137597,0.82211
153.8368021363905,1.3961396931463428,6.586794778428705,0.82211
150.62769017301474,1.3931446980697426,6.0846097754195965,0.82211
147.22672648845082,1.3908254740640495,5.6334850005497765,0.82211
143.61887060258664,1.3894992811954394,5.175005679707219,0.82211
140.4281280468686,1.3892433714777026,4.837368137396583,0.82211
137.05314928595374,1.3897128386669741,4.549345798130992,0.82211
133.4978860933786,1.391245738886884,4.320673369582536,0.82211
129.75685235175462,1.3935317030666394,4.1344181037036485,0.82211
125.86169211585415,1.39655613551062,4.100039844228668,0.82211
122.06299766243906,1.3998677397664796,4.189673683309664,0.82211
117.74016474992004,1.4033427583085958,4.436189936697391,0.82211
113.89299488333734,1.4053685106893667,4.789537481292051,0.82211
109.96805855311699,1.4057320052118194,5.247491595685778,0.82211
105.8122178979082,1.4037792977525283,5.765033030553198,0.82211
101.49229467520854,1.3989822333643707,6.347683857472503,0.82211
98.36391846711037,1.3941225846548984,6.751971704630548,0.82211
94.63520081692191,1.387443771887181,7.166646877020151,0.82211
90.33491085709564,1.3796237157597797,7.564186447385287,0.82211
86.81713403594468,1.3737945786702324,7.763866730708508,0.82211
83.27484716972373,1.3688364761864245,7.869328778708586,0.82211
79.88045916569084,1.3654625206804345,7.954292638903061,0.82211
76.63299849742454,1.3642073291339407,7.920431148388146,0.82211
73.51491129537418,1.3642160124387905,7.829959904617893,0.82211
70.53838185023271,1.3636318178202667,7.637763776343835,0.82211
67.69413834738003,1.3625275896919746,7.382976401235477,0.82211
64.95778678077053,1.3628968490054802,7.1452923334057905,0.82211
62.35803685902319,1.3644470703036393,6.8397560353184845,0.82211
59.91400280660252,1.364056688216899,6.61100849952208,0.82211
57.6188522644811,1.3604252160351178,6.374974260859701,0.82211
55.4691748091057,1.3560564071375338,6.122619914865288,0.82211
53.45049765229362,1.3538273278639128,5.91651170749913,0.82211
51.55869882266617,1.3541791148625475,5.7240627391375005,0.82211
49.79095218689356,1.3550529325223932,5.529596328848248,0.82211
48.145970701421945,1.354677457522897,5.381429554904532,0.82211
46.62037796193001,1.3523915098407153,5.227700141710277,0.82211
45.199593082960405,1.3487397618209183,5.081624285533438,0.82211
43.872850879677245,1.3440188928412409,4.955331843611932,0.82211
42.62867653965433,1.3393855741021004,4.835048412755854,0.82211
40.90719253051737,1.3327564408979033,4.658237370196914,0.82211
39.32009668943502,1.3275930616250893,4.512046304975194,0.82211
37.8700769996888,1.3238230972451586,4.381434513738324,0.82211
36.53047792781716,1.3211484144826626,4.266833642774804,0.82211
35.28876563958506,1.3196743733106417,4.160063137142826,0.82211
34.1305022323151,1.3191839602984805,4.073365199698038,0.82211
33.05299619833913,1.32019402086189,3.983135493280439,0.82211
32.04059779903129,1.3186671063654545,3.9025977160426546,0.82211
31.09909853625349,1.3173946228938376,3.8432675586770864,0.82211
30.213116583935793,1.3157397380326235,3.774884615115832,0.82211
29.11851941180427,1.3121426832761118,3.7123704232093284,0.82211
28.10140678797522,1.3055662594358723,3.645158300235064,0.82211
27.153237738527217,1.296924740225167,3.5698007031789634,0.82211
26.271368878080153,1.2875964432111964,3.496418455827922,0.82211
25.444662002741456,1.2775893293589466,3.4275407360255583,0.82211
24.665925757858982,1.2672455976573795,3.3542655640034273,0.82211
23.9440092249568,1.2568195757817848,3.291931958687148,0.82211
,,,0.82211
114.73354040372602,1.1974694923073435,12.521551468380725,1.28002
112.18080296185835,1.1286016978147677,12.042550847232526,1.28002
110.00845615742418,1.1169186976832386,11.575521910064372,1.28002
107.46584139217697,1.1057730963870571,10.98724979281543,1.28002
105.02617669782272,1.0962410874656405,10.400688681210276,1.28002
101.97697390861858,1.086250802012682,9.683641257604869,1.28002
98.89880246783198,1.0786415656923358,9.055381891005618,1.28002
95.70311967203726,1.0729661423385572,8.398795399344907,1.28002
92.15176491151446,1.0692870442389202,7.687049632898183,1.28002
88.51879098058902,1.0689902174777584,6.9827621970813265,1.28002
84.89719040692513,1.074544870546511,6.523994555141252,1.28002
81.223667416503,1.0814761170667186,5.737795996536996,1.28002
78.45454811628976,1.0924726538569103,5.328421044140715,1.28002
74.89563077069522,1.1139113369277711,4.873521910298087,1.28002
72.0305476059994,1.1379536762754696,4.549811126410457,1.28002
69.02692491819819,1.1671551052950202,4.205796547970739,1.28002
66.00833888400226,1.183712003533891,4.104740173658822,1.28002
64.30135350002486,1.1619069996544433,4.302902025737979,1.28002
63.42810885643323,1.140177246005814,4.439041889533292,1.28002
56.233468844156675,1.06115107165259,4.833492495266796,1.28002
56.58037439607503,1.0582275762968694,4.973011519879576,1.28002
55.66542441008529,1.065640057005311,4.935193543077152,1.28002
52.932495772822925,1.0837017196242797,4.661498871311486,1.28002
50.80090015395834,1.110179798295089,4.574703131144297,1.28002
48.94944058322079,1.1477396353665432,4.4937062862703465,1.28002
48.22200022872403,1.1694691342455834,4.376906988143926,1.28002
47.55615217025851,1.1921534297018541,4.273537207347092,1.28002
47.17189668764045,1.2048534960988089,4.2405653421798695,1.28002
46.82065735989856,1.214993234223373,4.20698936765408,1.28002
46.45799506932616,1.2238994450762801,4.166581951341766,1.28002
46.07549846110093,1.2318337791891656,4.148622573084918,1.28002
45.25813108416754,1.2444682139262058,4.0531410736331335,1.28002
43.24931918091552,1.2602589873989323,3.7905683292794747,1.28002
41.660624217821514,1.2681690536407209,3.6206752496847745,1.28002
40.078257413101674,1.273363726367864,3.4713620437751382,1.28002
38.576873421439174,1.2739497947259584,3.3495925756279177,1.28002
36.84897744917592,1.2710701643321074,3.2101122872975547,1.28002
35.2856145451227,1.2701700781760745,3.086369819332584,1.28002
33.860209642663825,1.273494492845455,3.010392363243758,1.28002
32.565386935836,1.2773584644458753,2.9380642170353815,1.28002
31.391429025203138,1.2757385574365914,2.8709318458206226,1.28002
30.11873444250662,1.264978072420265,2.802004554194642,1.28002
28.964768284351997,1.250145122648241,2.718541040107105,1.28002
27.895785875518303,1.2396554716846457,2.625551220480322,1.28002
26.893636178367267,1.237207472682362,2.531172820429916,1.28002
25.944622173772682,1.2435961048646178,2.4500645447448273,1.28002
25.054930127644656,1.2515903549352771,2.4018875932776824,1.28002
24.08980121886547,1.2607564164200968,2.371518070154228,1.28002
23.19634150691147,1.2644902595349659,2.3626762648639668,1.28002
22.368186682816763,1.2612721888457945,2.3585760421909825,1.28002
21.59214501742507,1.2559633733159203,2.370046908026086,1.28002
,,,1.28002
103.48855079737217,1.049021844188849,11.519714484559168,1.2853
100.72665377094016,1.0343765544187367,10.83971017471988,1.2853
97.92311999047111,1.0194362261191503,10.174886519184794,1.2853
95.21597591238725,1.0052131422761679,9.522890036434054,1.2853
92.66787207564114,0.9936892662937501,8.943758721281723,1.2853
89.39824528958135,0.9832161244573798,8.25623248845116,1.2853
85.67702665747623,0.9809225921940137,7.596796086482871,1.2853
81.55229402934768,0.9887079543468041,6.7709263798928845,1.2853
77.30282256693222,1.0104136505880514,6.088054364087689,1.2853
73.8064471531654,1.0316461479851167,5.591636731119677,1.2853
69.65883432145834,1.053067709951024,5.091289065936322,1.2853
67.15737710821601,1.0620398794287982,4.792937960562467,1.2853
64.64179391371633,1.070284339916463,4.485986433876247,1.2853
61.81063997849467,1.083789325284159,4.270938014691956,1.2853
59.28216848112755,1.101315150281044,4.125275464071484,1.2853
56.85837288929908,1.1131294637895108,3.8145138596045594,1.2853
55.270045270466824,1.098873419850772,3.9703667060840333,1.2853
54.496165067350695,1.0849246547864777,4.060835708870592,1.2853
48.11531114914244,1.0713688105683212,4.625622658465972,1.2853
48.07203244109101,1.067649094350469,4.763735048092724,1.2853
48.8016633082798,1.0686960083616928,4.792366513316536,1.2853
48.06895535302031,1.0797765060635724,4.741038627043816,1.2853
46.19914274288215,1.0885764144078443,4.6315341440249735,1.2853
44.17796180657384,1.096478868934915,4.444741044463159,1.2853
42.26286592695559,1.115374116698599,4.290492918069105,1.2853
41.155222108245205,1.1403184239255464,4.133378091668463,1.2853
40.61679108222155,1.1603325658221404,4.0354502891884225,1.2853
40.197914798152404,1.1811174848766337,3.953593983643939,1.2853
39.84749575400786,1.2009992554748106,3.843420548039533,1.2853
39.6751283270107,1.2104962733411666,3.802449629931551,1.2853
39.48857889501664,1.2191383221537102,3.7606034281698957,1.2853
39.28051978769067,1.2266791360010199,3.704506798432299,1.2853
38.76576118547808,1.2388004081809527,3.6027211172321394,1.2853
37.40860295609737,1.2572521297619796,3.418613290544821,1.2853
35.72426831891839,1.2654671049107231,3.235415842386861,1.2853
34.184314370338654,1.2657223995640152,3.1150454999482484,1.2853
32.830153851457574,1.2664450014906206,2.999207726863421,1.2853
31.677937789039287,1.267532497192537,2.910535109916755,1.2853
30.36329199213894,1.2684842673249948,2.81433710208151,1.2853
29.191842359292856,1.2676560668538916,2.7339735391443525,1.2853
28.146894285278854,1.2646287983957996,2.668022737288391,1.2853
26.992630417940997,1.256694253844752,2.596562915618631,1.2853
25.97332376951124,1.246401429106062,2.5315041922393067,1.2853
25.044079523185818,1.237977413077349,2.4621466466410427,1.2853
24.1857413151444,1.235748334308226,2.3964233938790196,1.2853
23.24867945226982,1.2360567274997847,2.3205118099609203,1.2853
22.377714482165615,1.2388026020148557,2.2684092183248916,1.2853
21.576955782333087,1.242213666735689,2.225897328483682,1.2853
,,,1.2853
207.6516853307258,1.4155550699811188,16.188985902252107,0.75048
208.32066901373796,1.4152144352138551,16.11553472524719,0.75048
202.8351954615803,1.4084292020486775,15.064219612045878,0.75048
199.52696049632223,1.4066924298732624,14.258603494121257,0.75048
196.73736520298087,1.4052209809883827,13.491916897288684,0.75048
194.10071970735603,1.4035493613310335,12.74739211418667,0.75048
191.3565587250189,1.4014050156916904,11.979812937763619,0.75048
188.66089375209506,1.3990019014985975,11.219590225993997,0.75048
185.80109466886245,1.3961235613926244,10.421807956343798,0.75048
182.97490214025356,1.3929749239717424,9.644425743113962,0.75048
180.198777339434,1.389684188078481,8.900381427632972,0.75048
177.23667665324774,1.3860385077044208,8.123445104333419,0.75048
174.33652429114247,1.3824719766712292,7.3847327906933735,0.75048
171.23739007085197,1.3788359961947496,6.633347751681017,0.75048
168.22400768813813,1.3755715460755404,5.887800670729111,0.75048
165.00976458371554,1.3723339002097268,5.251428986319066,0.75048
161.92108599444296,1.370080170608748,4.713995960379305,0.75048
158.6125167129505,1.3689435616366128,4.16376729833211,0.75048
155.45904520049288,1.3691363888429566,3.673879459442532,0.75048
152.0781437617257,1.3704566493568675,3.207015350720802,0.75048
148.90836501656872,1.3730315024472126,2.8338937000828373,0.75048
145.51632140684492,1.3770287333655764,2.537806841937102,0.75048
142.41714329329153,1.381622646348467,2.45864843587804,0.75048
139.13801178211074,1.3874885590210606,2.4424838179140553,0.75048
135.6695033323678,1.3946066931333319,2.5866495275166965,0.75048
132.0226311601213,1.402561935078181,2.715224508972627,0.75048
128.82979221550974,1.4096981430127915,2.9213557524109652,0.75048
124.99279372561561,1.417909424958084,3.317008863936448,0.75048
121.0399443998539,1.4249151162181732,3.9096524728899222,0.75048
116.81771105855846,1.4292038153231275,4.523673452540285,0.75048
112.70899208910575,1.429329548002526,5.300241193319647,0.75048
108.18917378816535,1.424340028996368,6.267207719141369,0.75048
104.77317172596578,1.4174756639946748,6.904752842617112,0.75048
100.90599234273887,1.4076413436542288,7.581902238086577,0.75048
96.91351467542592,1.3961121770658778,8.092896883760105,0.75048
93.8865899737114,1.3871773850710023,8.391007484479111,0.75048
90.50834943482086,1.3781213986102037,8.630514551389265,0.75048
86.78118204239635,1.3700853621831974,8.723373262964573,0.75048
83.07816101927608,1.3637384145354945,8.79969900244916,0.75048
79.49547884888815,1.3578337605739672,8.665104501639277,0.75048
76.07345002398958,1.352797439728859,8.461467911306185,0.75048
72.82273011000198,1.3503006449074904,8.191677719394374,0.75048
69.73486776236861,1.3495818280394698,7.897747858529494,0.75048
66.83788288706761,1.3475080076002703,7.6203046714956795,0.75048
64.12691424607368,1.3426206388641249,7.30001269169474,0.75048
61.58942225578522,1.3373360553045675,6.985444456828803,0.75048
59.23054656078272,1.3342593206256383,6.719056702675875,0.75048
57.029463115067514,1.3337940102333548,6.482419109115552,0.75048
54.975393904162424,1.3344583197516315,6.24653743566613,0.75048
53.07317656570131,1.3346736718310488,6.067981668111282,0.75048
51.30614881393015,1.332644010717304,5.899841271221337,0.75048
49.67072037436611,1.328819019995339,5.713798778648248,0.75048
48.15468255355807,1.3235658649803443,5.573872538220818,0.75048
46.74030391003329,1.3173230474072055,5.438507616666893,0.75048
45.412079963339906,1.3112738730511573,5.30691633037783,0.75048
44.16104556002259,1.3060390698372477,5.165730351354357,0.75048
42.98498123910039,1.3025529735921382,5.053512419396099,0.75048
41.869651232107316,1.3004038462760987,4.944865007858867,0.75048
40.306251756605185,1.2989520609082532,4.791200221233713,0.75048
38.87134858247142,1.30075789852107,4.655138354529313,0.75048
37.53328541664107,1.3030935436615316,4.546415230006206,0.75048
36.294508279028136,1.3053598105831936,4.454210306021843,0.75048
35.14785435494069,1.3048292458131197,4.37264729497863,0.75048
34.08150184328565,1.3046393881187097,4.303761159044273,0.75048
33.08550141612515,1.3005702718458878,4.23701435877874,0.75048
32.154122651038335,1.2963774176085103,4.183413785035105,0.75048
31.27632004372446,1.2900158796247085,4.123872831717949,0.75048
30.180940240538682,1.2805858755894688,4.047270703952887,0.75048
29.165985762394133,1.268579374432538,3.956153598026185,0.75048
28.220114987832225,1.2567819894972683,3.869030308201157,0.75048
27.323132007556055,1.244896584080334,3.79935736606479,0.75048
26.48708625393988,1.233867111589643,3.6984474741488533,0.75048
25.690741754507155,1.2214704250197934,3.5744580569823983,0.75048
24.75781914014278,1.2116200412230813,3.5056889761722974,0.75048
,,,0.75048
89.01780937893274,1.5933573500915414,10.911993453803811,1.9704
87.92829304968092,1.5811384356766254,10.650792260757058,1.9704
84.09338974463266,1.5378316626442445,9.821218046683702,1.9704
81.37123526561538,1.5098856476410873,9.218575591072435,1.9704
78.79181984515932,1.482660644550543,8.675936028290648,1.9704
75.53834052615949,1.448380144172617,8.037100130797686,1.9704
72.55704272001475,1.417615735205569,7.464049718551624,1.9704
69.68764294270456,1.3852592377808528,6.895187708392569,1.9704
66.90907749290308,1.354018877431267,6.43753844160877,1.9704
64.21930337437037,1.321357906275899,6.041246386479587,1.9704
61.601590598441575,1.288431950645716,5.62212546610004,1.9704
59.05586367993178,1.2522058690712317,5.23133410734014,1.9704
56.59740541844924,1.2158802542407867,4.94479306423885,1.9704
54.19311662727469,1.1794145796476636,4.645141800702809,1.9704
51.84785202362096,1.141100048465714,4.407233774551776,1.9704
49.564417313806125,1.102692296547066,4.1873640668172145,1.9704
47.348803778618645,1.0637117275105934,3.9456898640434916,1.9704
45.91167028776037,1.0389795702171147,3.823179283193531,1.9704
44.50333315764476,1.0140951001323664,3.7069253846302885,1.9704
43.14467188541359,0.9909397615069188,3.6027504889657105,1.9704
41.826566817222826,0.9677324346687002,3.4847043401505884,1.9704
40.56579515617049,0.9462237245809002,3.3881398727984275,1.9704
38.80778933350538,0.9221295952844952,3.2683105493033455,1.9704
37.3455761209136,0.9066929610277514,3.173030723062101,1.9704
36.70505995382335,0.9167402277910025,3.1650652402628294,1.9704
42.33471387389381,1.1947038071610747,3.8786349201689863,1.9704
41.620859318350064,1.152875528510109,3.835843771903626,1.9704
39.68899042144728,1.137027106164624,3.6722540127086307,1.9704
37.25885279913246,1.11203319850616,3.5074265561106155,1.9704
36.206969778306835,1.0997907975683792,3.4503250000774814,1.9704
34.61202430629158,1.0822292673581142,3.360018847470896,1.9704
32.80353742559031,1.061765665514868,3.2655919480106608,1.9704
30.556569328458263,1.0326443513144115,3.157725510667157,1.9704
29.239235189670826,1.013906100674705,3.0820086091121914,1.9704
27.87176956064651,1.0015867865214287,3.0175499797335688,1.9704
26.483013821570225,0.9818187929840313,2.9455221760530352,1.9704
25.086665171102513,0.9622539048084474,2.8627736957236944,1.9704
23.711595120653424,0.928627016299567,2.801371283413703,1.9704
22.390823627668503,0.8814530795663525,2.743588320392534,1.9704
,,,1.9704
208.8863690396519,1.3831727957928754,14.783180353523505,0.74521
209.94212873501823,1.3824217416819182,14.686384411512813,0.74521
209.83393509010986,1.3817175349323272,14.609309326633126,0.74521
202.92257729248422,1.3761824587382425,13.20212914062768,0.74521
199.80406112455563,1.3758107289223032,12.45629307967081,0.74521
197.05030383728712,1.375258827177991,11.748767390102852,0.74521
194.3059936774125,1.3742963815442861,11.011466592176616,0.74521
191.73583982163885,1.3731153274153731,10.306444658241933,0.74521
189.19762702982953,1.3717173672253897,9.596686353108712,0.74521
186.67388770066898,1.3699142347918505,8.887591883968655,0.74521
184.15556041408252,1.3677924585382526,8.183057070988294,0.74521
181.6404550692975,1.3653902612855167,7.478172395670126,0.74521
179.1294849708074,1.3627350826749465,6.783536941002391,0.74521
176.4624701693396,1.3597039142990364,6.060776832553796,0.74521
173.78666940078955,1.3565564273126038,5.34603817163356,0.74521
171.10926154767668,1.353434700505173,4.58061545269474,0.74521
168.4424704524013,1.3504217507918819,3.9159535260278937,0.74521
165.80834011932905,1.347466128764995,3.3487933522542086,0.74521
162.99844528190184,1.345011468338029,2.802927192991176,0.74521
160.2156953147473,1.3438633110073668,2.292818652606845,0.74521
157.2250625939868,1.3440544660339886,1.7369370965349695,0.74521
154.26871023576362,1.3458274653733393,1.227017636228034,0.74521
151.37542062306994,1.3490034650189204,1.0711755253930322,0.74521
