teff,rad,mass
4656.539550803643,0.7146432869944385,0.7
4659.54632882697,0.7155279598838457,0.7
4662.555048359423,0.7164137279295859,0.7
4665.565710654681,0.7173005924873767,0.7
4668.587850175788,0.7181929387490295,0.7
4671.778781333741,0.7191631621462387,0.7
4674.971893459891,0.720134696240601,0.7
4678.167188044923,0.7211075428027682,0.7
4681.364666580511,0.7220817036057827,0.7
4684.6565756235295,0.7230949301030609,0.7
4688.050473496204,0.7241503981060294,0.7
4691.446830149493,0.7252074067265009,0.7
4694.845647364724,0.7262659582132424,0.7
4698.291412257934,0.727346532639883,0.7
4701.874949846414,0.7284910204367674,0.7
4705.461220713963,0.7296373090978314,0.7
4709.050226945351,0.7307854014567557,0.7
4712.697379089245,0.7319625823495433,0.7
4716.46658024825,0.7332004145328976,0.7
4720.2387960029855,0.7344403400316092,0.7
4724.014028764502,0.7356823623857119,0.7
4727.898635808161,0.736985287939027,0.7
4731.8430196195495,0.7383218360481596,0.7
4735.790694145234,0.7396608080331518,0.7
4739.777614372197,0.7410229129304161,0.7
4743.891969643163,0.7424590567599785,0.7
4748.009896372691,0.7438979839165657,0.7
4752.132761863971,0.7453405816963391,0.7
4756.4056331674765,0.7468807412287275,0.7
4760.6823464152285,0.7484240833214694,0.7
4764.962905061736,0.7499706145509547,0.7
4769.385968596656,0.7516177175318512,0.7
4773.815339108256,0.7532699858818649,0.7
4778.2668551998795,0.7549394489885382,0.7
4782.839807177093,0.756700944793522,0.7
4787.417135613488,0.7584665506863753,0.7
4792.051160792083,0.7602832168076764,0.7
4796.755471307158,0.7621633605251251,0.7
4801.46439999862,0.7640481537472857,0.7
4806.278995867805,0.7660363446457106,0.7
4811.109647013643,0.7680406984473075,0.7
4815.997931162064,0.7701056146473989,0.7
4820.94563567573,0.7722332557952317,0.7
4825.918534867726,0.7743912823686885,0.7
4830.972359911068,0.7766478702802505,0.7
4836.035405081177,0.7789161189628186,0.7
4841.19265360271,0.7813063088476244,0.7
4846.35540192109,0.783703833293299,0.7
4851.611083880335,0.7862293469481859,0.7
4856.875498591791,0.788767869012268,0.7
4862.215656567976,0.7914471587844558,0.7
4867.5715135912415,0.7941539824643008,0.7
4872.990766361807,0.7969781633853537,0.7
4878.440751455436,0.7998595752898942,0.7
4883.941189888543,0.8028363692761878,0.7
4889.482802540608,0.8059125695851566,0.7
4895.050299612148,0.809050639386567,0.7
4900.668313274918,0.8123358067038143,0.7
4906.30381911257,0.815703638711746,0.7
4911.959007998889,0.8191685602753309,0.7
4917.704156816972,0.8227579255883724,0.7
4923.459584369937,0.8264450291726185,0.7
4929.217101669572,0.830239710788122,0.7
4934.952526264153,0.8341735166299725,0.7
4940.618372534447,0.838258122602863,0.7
4946.284658337079,0.8424596743217873,0.7
4951.950288645288,0.846782781137087,0.7
4957.570179791929,0.8512452311123456,0.7
4963.1163658306195,0.8558698588345995,0.7
4968.562146226759,0.8606503454228779,0.7
4973.967754820207,0.8655707377900509,0.7
4979.282867092469,0.8706445943113181,0.7
4984.4469076391715,0.8758812763035089,0.7
4989.441270713229,0.8812907451833579,0.7
4994.252306457072,0.8868695635158208,0.7
4998.876929084877,0.8926290690099211,0.7
5003.355038783912,0.8985635455572321,0.7
5007.5947185068535,0.9046987050939722,0.7
5011.503675348505,0.9110707354046083,0.7
5015.257930799844,0.9176555757277886,0.7
5018.734693461934,0.9244478190727153,0.7
5021.892321531089,0.931466956729359,0.7
5024.674195595611,0.9387516966994139,0.7
5027.182021299512,0.9462743043247671,0.7
5029.224825285286,0.9540885781195949,0.7
5030.949088999763,0.9621650077126864,0.7
5031.656455941112,0.9706746901151053,0.7
5032.273776850615,0.9793469341568661,0.7
5032.182022193126,0.9883878784970458,0.7
5031.62735393481,0.9976856438454664,0.7
5030.538861289457,1.007302715047188,0.7
5028.629327550648,1.0173013161414097,0.7
5026.26390335852,1.0276421425443039,0.7
5023.04906744365,1.0383612612511597,0.7
5019.164454309687,1.0493678040834167,0.7
5014.40391384239,1.0607096516347783,0.7
5009.007920136577,1.0723305050246406,0.7
5002.958741880602,1.0842502374460095,0.7
4995.332272065353,1.09632061241859,0.7
4987.151156465461,1.1082079734951378,0.7
4978.161525105379,1.1205287899786698,0.7
4958.17901543738,1.1466017391693093,0.7
4935.671691089997,1.174356769956738,0.7
4910.98204195791,1.2036875359127517,0.7
4884.397428055998,1.2347413947567818,0.7
4856.075871590271,1.2677239886867635,0.7
4826.691627103496,1.3028850148034534,0.7
4798.072036484427,1.3401878322894611,0.7
4770.743907069759,1.3798636183230852,0.7
4745.182780814396,1.421871808347529,0.7
4722.882775373356,1.465844003437059,0.7
4704.250755075753,1.5113281196217385,0.7
4688.884119825643,1.5582132543983624,0.7
4676.689245552906,1.6061567402249852,0.7
4667.496882959532,1.6548963509015686,0.7
4660.4987520928935,1.7046020016012013,0.7
4655.403516452372,1.7552453521233182,0.7
4651.940115916009,1.8068091631552112,0.7
4649.497701170348,1.8595916975922009,0.7
4647.98265255571,1.9136214515687004,0.7
4646.972746348233,1.969152547264025,0.7
4646.579331014108,2.0260828036541634,0.7
4646.310364313924,2.0848443194527904,0.7
4646.199780222965,2.1453964478554473,0.7
4646.183008339441,2.2078412119800053,0.7
4646.082779556315,2.272377787549398,0.7
4645.853764278328,2.339114760444949,0.7
4645.419968613775,2.4081857800061846,0.7
4644.809598721409,2.47962901779009,0.7
4643.637453409223,2.5539537241500203,0.7
4642.411380982152,2.630709865567893,0.7
4640.828452552519,2.7102940536963493,0.7
4638.954892344835,2.792738763968445,0.7
4636.468664112649,2.8785287355012295,0.7
4633.903619051856,2.967154780252837,0.7
4630.540188980419,3.0596138670825583,0.7
4627.126291189069,3.1551108415273506,0.7
4623.112318147432,3.254461020448203,0.7
4618.808044516695,3.357413158284057,0.7
4614.269654156584,3.4640422121282515,0.7
4609.223076883038,3.5748415724406115,0.7
4603.809264005044,3.6897962702535154,0.7
4598.1398435563915,3.808916840903709,0.7
4591.868893703434,3.932880431558456,0.7
4585.374930572616,4.061295808853456,0.7
4578.499485471272,4.194581518333938,0.7
4571.033478940883,4.333238117790456,0.7
4563.717312303872,4.476343958128064,0.7
4555.783964406116,4.625324407115146,0.7
4547.457930627512,4.780047306171889,0.7
4538.734704287772,4.940732773619413,0.7
4529.991345263947,5.106946893020128,0.7
4520.665994750108,5.279926857696014,0.7
4511.231056203216,5.459031113786752,0.7
4501.649494436369,5.644561743659031,0.7
4491.76069213547,5.837029631383086,0.7
4481.702321392912,6.036293817260759,0.7
4471.617415493372,6.241923711684512,0.7
4463.010798970506,6.447911023469071,0.7
4474.110504600292,6.396477787143543,0.7
4461.21050939406,6.623583130621619,0.7
4450.145085422337,6.851621511745312,0.7
4438.192068928508,7.0918216513988295,0.7
4426.03087289331,7.341234278438645,0.7
4413.6269805384545,7.60027859612423,0.7
4400.965123369746,7.869363403325498,0.7
4387.924027705994,8.149182158831266,0.7
4374.573801138184,8.440035603044134,0.7
4361.038239213444,8.742019890473344,0.7
4347.381003675962,9.055373322493727,0.7
4333.513797358405,9.380708025017306,0.7
4319.639217485404,9.718024904028326,0.7
4305.487127696109,10.06859420438073,0.7
4291.065934390264,10.433002519105498,0.7
4276.511628267878,10.811311497300373,0.7
4261.778228692015,11.204247054725442,0.7
4246.999383412549,11.611886704779856,0.7
4231.770826124104,12.036455238661086,0.7
4216.463708172216,12.477131459394773,0.7
4201.208140874265,12.934018098783312,0.7
4185.677177588829,13.409252362672634,0.7
4169.941472648567,13.90308737319145,0.7
4154.0816532557255,14.416119771929935,0.7
4138.108908674258,14.94900892219673,0.7
4121.809396594237,15.503669382530491,0.7
4105.377165810522,16.080028481176175,0.7
4088.8088549285076,16.679049307593406,0.7
4072.1681842481753,17.301170888297154,0.7
4055.442217980478,17.947267200736917,0.7
4038.471897010061,18.61956430284891,0.7
4021.53623192346,19.317428882358023,0.7
4004.4895870492014,20.04255481952729,0.7
3987.18021738472,20.797485115928612,0.7
3970.096897236564,21.579379494504042,0.7
3952.4655561798063,22.395706327118003,0.7
3934.976007025233,23.242118578311523,0.7
3917.4299900056803,24.121634114915427,0.7
3899.5144068786544,25.038327739339714,0.7
3881.878393484375,25.988010940808213,0.7
3864.152040424889,26.975252028388475,0.7
3846.042140040872,28.004530595679245,0.7
3828.2191544828606,29.070773053997325,0.7
3810.2896993206696,30.17961962282207,0.7
3792.1135762337585,31.33375522908172,0.7
3773.8634506743747,32.53484134908163,0.7
3755.7152911610715,33.780791105717924,0.7
3737.416162444107,35.07841141712463,0.7
3719.223539487558,36.424911039604005,0.7
3700.811635352429,37.82723213926128,0.7
3682.3519387268498,39.286018439935326,0.7
3663.832318066614,40.802708911822,0.7
3645.4624743145264,42.375677724937916,0.7
3626.769865005715,44.016033772642366,0.7
3608.1378994481697,45.71952483308896,0.7
3589.571127388141,47.49114579035415,0.7
3570.8378524902146,49.33262167401986,0.7
3552.186179668239,51.245378108809064,0.7
3533.6203073538045,53.23377781245404,0.7
3515.272552712796,55.2974663981416,0.7
3496.43832271011,57.45181391202042,0.7
3477.9342333632203,59.68412364669014,0.7
3459.695872652114,62.00031776340331,0.7
3441.0942645492373,64.41690050291015,0.7
3422.5676084608394,66.92861346444673,0.7
3404.0803470009887,69.54186155831594,0.7
3385.465563618361,72.26131463212481,0.7
3366.8576177580912,75.08948869010284,0.7
3348.3594190360795,78.02757231153923,0.7
3329.9105090064595,81.08156533513481,0.7
3311.4535842699233,84.25828264442843,0.7
3292.999443673666,87.56254190857818,0.7
3274.4687923264632,91.00113435286006,0.7
3256.0451355269233,94.57257043384051,0.7
3237.66263304818,98.2782273712188,0.7
3219.03066104574,102.14385145345668,0.7
3200.504340545152,106.16563223608883,0.7
3182.1300439793145,110.33650667960814,0.7
3163.651037199488,114.68714842136065,0.7
3145.0283860207296,119.22076613594031,0.7
3126.521005568157,123.9213208608104,0.7
3108.1093117932787,128.79641126537285,0.7
3089.609105270179,133.83427901680736,0.7
3071.2336631124363,139.06667375485807,0.7
3052.8738332986086,144.4867946614332,0.7
3034.543867529352,150.08582670426162,0.7
3016.783830211378,155.8013963703677,0.7
2999.5691613229887,161.5955135503103,0.7
2982.780115732172,167.48405391612457,0.7
2967.470240808739,173.31122187473477,0.7
2952.622470840422,179.31840671503227,0.7
2939.2068411630607,,0.7
4937.145879068665,0.7082210119043855,0.8
4935.950500389847,0.708530182752986,0.8
4935.749618409762,0.70893097853514,0.8
4935.990591812959,0.7093612486111269,0.8
4936.255047470063,0.7097481991304515,0.8
4936.282445243733,0.7100901710791779,0.8
4936.071160317292,0.7103867901492128,0.8
4935.649083913789,0.7106564357733298,0.8
4935.07126388321,0.7109061496531306,0.8
4934.443782120329,0.7111543726725154,0.8
4933.7470329551925,0.711400479940681,0.8
4933.050606003129,0.7116468492460841,0.8
4932.367601313039,0.7119038374295755,0.8
4931.684691188253,0.7121609184160163,0.8
4930.972739744705,0.7124188491447241,0.8
4930.210424607645,0.712678185010113,0.8
4929.4482273224685,0.7129376152793645,0.8
4928.741695649146,0.7131961639205318,0.8
4928.099382493891,0.7134536791240933,0.8
4927.457153044822,0.7137112873091981,0.8
4926.847746889479,0.7139651340585499,0.8
4926.310129977101,0.7142106242949324,0.8
4925.772571729407,0.7144561989408377,0.8
4925.235072139982,0.714701858025289,0.8
4924.802365812981,0.7149309243104992,0.8
4924.378798276683,0.7151586143071331,0.8
4923.955267170157,0.7153863768180937,0.8
4923.550646751357,0.715607864111744,0.8
4923.191387822327,0.715814169629895,0.8
4922.832155107503,0.7160205346247076,0.8
4922.472948604965,0.7162269591133287,0.8
4922.169501510407,0.7164265145487234,0.8
4921.934726767273,0.7166175880891661,0.8
4921.699963222271,0.7168087125896124,0.8
4921.465210874889,0.7169998880636537,0.8
4921.267305103005,0.7171860897803005,0.8
4921.125246046436,0.7173647206958607,0.8
4920.983191090603,0.7175433961033657,0.8
4920.841140235385,0.7177221160138972,0.8
4920.708005718882,0.7178992446248902,0.8
4920.622059327971,0.7180677541169234,0.8
4920.536114438238,0.7182363031624861,0.8
4920.450171049631,0.7184048917708624,0.8
4920.364229162134,0.7185735199513388,0.8
4920.344602092798,0.7187385461583192,0.8
4920.347113988782,0.7189023942525646,0.8
4920.349625886034,0.7190662796986371,0.8
4920.352137784578,0.7192302025050519,0.8
4920.37220887928,0.7193941009505219,0.8
4920.468357623649,0.7195577692353243,0.8
4920.564508246857,0.7197214747560553,0.8
4920.660660748934,0.7198852175211865,0.8
4920.756815129927,0.7200489975391913,0.8
4920.885518214813,0.7202130278252021,0.8
4921.048176782865,0.7203773177251569,0.8
4921.210840727553,0.7205416451017611,0.8
4921.373510049044,0.7207060099635639,0.8
4921.536184747537,0.7208704123191159,0.8
4921.754971822697,0.7210387328377091,0.8
4922.00118678839,0.7212089893956618,0.8
4922.247414071206,0.7213792861557481,0.8
4922.493653671755,0.721549623127461,0.8
4922.739905590654,0.7217200003202953,0.8
4923.0503731186855,0.7218974286913372,0.8
4923.382308640306,0.7220772432538289,0.8
4923.714266542603,0.7222571026056157,0.8
4924.046246827077,0.7224370067578538,0.8
4924.378249495246,0.7226169557217026,0.8
4924.768902101296,0.7228062480860996,0.8
4925.180525160469,0.7229989117323059,0.8
4925.592182624006,0.7231916267329114,0.8
4926.003874494778,0.7233843931016045,0.8
4926.415600775671,0.7235772108520774,0.8
4926.898367520051,0.7237836865987923,0.8
4927.4200979396865,0.7239976800716593,0.8
4927.9418836075965,0.7242117368137146,0.8
4928.46372452962,0.7244258568436646,0.8
4928.98562071164,0.7246400401802207,0.8
4929.556495425157,0.7248656005495668,0.8
4930.178754299712,0.7251031010274597,0.8
4930.801091722131,0.7253406793218151,0.8
4931.423507702313,0.7255783354581299,0.8
4932.046002250201,0.7258160694619084,0.8
4932.701627149651,0.7260626783481691,0.8
4933.445405610477,0.726332815671202,0.8
4934.189296222111,0.7266030535009479,0.8
4934.933299001458,0.7268733918748012,0.8
4935.677413965402,0.7271438308301702,0.8
4936.422978109966,0.7274147323401068,0.8
4937.316650848422,0.7277258083694461,0.8
4938.210485374273,0.7280370174292172,0.8
4939.104481716793,0.7283483595763103,0.8
4939.998639905287,0.7286598348676395,0.8
4940.89295996904,0.7289714433601433,0.8
4941.910299269856,0.7293187286334906,0.8
4942.979640877749,0.7296811677069039,0.8
4944.0492138721875,0.7300437868964682,0.8
4945.119018303229,0.7304065862916926,0.8
4946.189054220936,0.7307695659821315,0.8
4947.334603787978,0.7311556719356191,0.8
4948.612690475917,0.7315823110046501,0.8
4949.891107342756,0.732009199023258,0.8
4951.1698544738365,0.7324363361367081,0.8
4952.448931954416,0.7328637224903509,0.8
4953.728339869888,0.7332913582296212,0.8
4955.268854560721,0.7337973109318515,0.8
4956.8119400301985,0.7343042391683905,0.8
4958.355506021073,0.7348115176055002,0.8
4959.899552682997,0.735319146485109,0.8
4961.444080165652,0.7358271260493128,0.8
4963.179287528473,0.736395931992227,0.8
4965.044273631203,0.7370062678772777,0.8
4966.909960529314,0.7376171096177743,0.8
4968.776348486149,0.7382284576329775,0.8
4970.643437765149,0.7388403123424949,0.8
4972.579169512757,0.7394752090455561,0.8
4974.831806974531,0.7402155679675478,0.8
4977.085464907833,0.7409566681332308,0.8
4979.340143774993,0.7416985102847342,0.8
4981.595844038471,0.7424410951649307,0.8
4983.852566160961,0.7431844235174365,0.8
4986.521761097585,0.7440737935544495,0.8
4989.213436117327,0.744971666934382,0.8
4991.906564076555,0.745870623777559,0.8
4994.601145759565,0.7467706653913946,0.8
4997.397604809136,0.7477075075876177,0.8
5000.569833771956,0.7487787085857442,0.8
5003.744076390176,0.7498514442368825,0.8
5006.920333942005,0.7509257167396487,0.8
5010.107670145691,0.7520049272361522,0.8
5013.777099079621,0.7532658977139323,0.8
5017.44921552241,0.7545289826014565,0.8
5021.124021442404,0.7557941854441914,0.8
5024.965471040777,0.7571271315910214,0.8
5029.1391636584885,0.7585943746019531,0.8
5033.316322909016,0.7600644609954071,0.8
5037.5374050007085,0.7615543940018747,0.8
5042.218216389712,0.7632391614302776,0.8
5046.903377125118,0.7649276560268381,0.8
5051.688551912387,0.7666641002350935,0.8
5056.868318761284,0.7685850249248489,0.8
5062.053396702588,0.7705107626111473,0.8
5067.546051182244,0.7725852090508628,0.8
5073.227812313749,0.774752572039428,0.8
5079.060328760706,0.777001896326366,0.8
5085.219278040755,0.7794260959871381,0.8
5091.483724676117,0.7819150489710806,0.8
5098.098990891247,0.7846125319910809,0.8
5104.857422089859,0.7874068985023411,0.8
5111.906027688109,0.7903946633486739,0.8
5119.198753253456,0.7935590902590819,0.8
5126.664985949496,0.7968515430400147,0.8
5129.018164828865,0.7979334623353029,0.8
5131.37242383552,0.7990168505985213,0.8
5133.727763465276,0.8001017098241494,0.8
5136.084184214145,0.8011880420093764,0.8
5138.456721721365,0.80228720967143,0.8
5140.931348014544,0.8034642679584514,0.8
5143.407166061526,0.8046430531410208,0.8
5145.884176436238,0.8058235677527167,0.8
5148.362379712897,0.8070058143308324,0.8
5150.905327919259,0.8082483657468009,0.8
5153.486642603637,0.8095270694446803,0.8
5156.069250883043,0.8108077961384812,0.8
5158.653153405743,0.8120905490287191,0.8
5161.28131067979,0.8134190752988495,0.8
5163.961353907998,0.8148013050470438,0.8
5166.64278877354,0.8161858835956725,0.8
5169.325615999013,0.8175728149360123,0.8
5172.052303204833,0.819020554283569,0.8
5174.812297101086,0.8205147777346212,0.8
5177.573763829784,0.8220117272512287,0.8
5180.336704176838,0.8235114078068322,0.8
5183.177321126591,0.8251092536658642,0.8
5186.024501826159,0.8267164780921933,0.8
5188.873246515802,0.8283268332195123,0.8
5191.76245194529,0.8299964373200973,0.8
5194.686739162001,0.8317177688992841,0.8
5197.612673498697,0.8334426703521133,0.8
5200.563802331325,0.8352080360272592,0.8
5203.56140967739,0.8370474403072206,0.8
5206.560744845716,0.8388908955636569,0.8
5209.582181995506,0.840775909305474,0.8
5212.645491492885,0.8427391286655529,0.8
5215.710602260453,0.8447069321606104,0.8
5218.804072281301,0.8467365295447106,0.8
5221.926147437015,0.8488287701860706,0.8
5225.050090329722,0.8509261806420653,0.8
5228.215194458254,0.8531250330947834,0.8
5231.391204450688,0.8553516329456884,0.8
5234.578607255653,0.8576175434699962,0.8
5237.793295499601,0.8599793578992504,0.8
5241.009957965605,0.8623476765884044,0.8
5244.251543328143,0.8648345518272718,0.8
5247.498859208173,0.867346830420985,0.8
5250.779985936063,0.869936384446694,0.8
5254.087211222098,0.8725867145317492,0.8
5257.405885412982,0.8752972302015564,0.8
5260.741195794163,0.8780972715552826,0.8
5264.078716683523,0.8809512426644809,0.8
5267.418557747315,0.8839111728924011,0.8
5270.770239611704,0.8869268106518796,0.8
5274.142984061869,0.8900420971399523,0.8
5277.521837815072,0.8932319388351864,0.8
5280.907669113268,0.8965109346437399,0.8
5284.304485829933,0.8998940125424387,0.8
5287.7083011496525,0.9033402920825735,0.8
5291.085578485988,0.9069352831577565,0.8
5294.455635281095,0.91059680373159,0.8
5297.808831677206,0.9143850940058336,0.8
5301.1425242512,0.9182860981004833,0.8
5304.45902243769,0.9222724597635537,0.8
5307.728836804093,0.9263993874888775,0.8
5310.945303482684,0.930648336510589,0.8
5314.109478214927,0.935005413695852,0.8
5317.200951634548,0.9394904853580591,0.8
5320.162682068147,0.9441552449046615,0.8
5323.051494274896,0.9489289515524081,0.8
5325.840386572542,0.9538300983483038,0.8
5328.494280970583,0.958877262446009,0.8
5330.997198565362,0.9640482132434723,0.8
5333.232960268393,0.9694008172545819,0.8
5335.386006035037,0.9748596404929188,0.8
5337.261412381193,0.9804884781412165,0.8
5339.025656997873,0.9862581235680936,0.8
5340.619636761627,0.9922060971867191,0.8
5342.074291117096,0.9983595659281904,0.8
5343.41055595131,1.0047388532386476,0.8
5344.656475504694,1.0113415184322356,0.8
5345.7544259589995,1.0181780823399622,0.8
5346.643203927546,1.0252432539275087,0.8
5347.257549808627,1.0325759831389099,0.8
5347.6427856507935,1.04015249679433,0.8
5347.67923933308,1.0480049683764259,0.8
5347.406946367859,1.0561084914738985,0.8
5346.624801809012,1.0645447717936485,0.8
5345.588659534707,1.0732176905947401,0.8
5344.093918891784,1.0821884335188003,0.8
5342.126441942209,1.0914602548343295,0.8
5339.631240810255,1.1010626710824807,0.8
5336.534407556593,1.1109665161298972,0.8
5332.95672923274,1.1211723790022952,0.8
5328.821612929789,1.1316655024501276,0.8
5324.039070622252,1.142541691392848,0.8
5318.653425243352,1.1537233427299072,0.8
5312.425057564926,1.1652827298963275,0.8
5305.625462768056,1.1770319877828832,0.8
5298.129670791119,1.1890944373136394,0.8
5289.904999468814,1.2014262093005594,0.8
5281.019776356467,1.2140116772663543,0.8
5271.284122884327,1.226154333234374,0.8
5260.7415320418195,1.2385608145353748,0.8
5249.467434418882,1.2512912378275984,0.8
5223.984736986803,1.2785557634313875,0.8
5195.954747657391,1.3069151188851484,0.8
5165.29437114835,1.3362831195062193,0.8
5132.02583496594,1.3667309294882517,0.8
5096.938892410984,1.398415202253748,0.8
5059.927132775887,1.4317226572754453,0.8
5021.90842611746,1.4669979036172351,0.8
4983.614556579685,1.5047666066648313,0.8
4946.098395853462,1.5454077986989805,0.8
4910.290756879083,1.5892769028233678,0.8
4877.478916194743,1.6364166857394091,0.8
4848.3927487247065,1.6865486439835689,0.8
4823.864485685818,1.7390341219426364,0.8
4803.59200263064,1.793383070686414,0.8
4787.27138078698,1.8491284195417563,0.8
